Date,Min,Max,Rain,Rad
2105/11/28,5.8,7.8,0,2.5
2105/11/29,-1.6,7.6,0.1,3.1
2105/11/30,0.2,2.2,0,1.7
2105/12/1,0.1,6.7,8.5,2.2
2105/12/2,-1.7,10.3,8.6,1.8
2105/12/3,-0.2,8.8,0,1.7
2105/12/4,-0.4,1.6,0,3.6
2105/12/5,0,2,0,3.2
2105/12/6,-1.5,11.4,1.4,4.4
2105/12/7,5.4,10.3,0,1.3
2105/12/8,3.3,8,0,3.6
2105/12/9,-2.4,1.8,0,2.8
2105/12/10,2.8,4.2,0,2.1
2105/12/11,-0.4,1.6,0,1.7
2105/12/12,1,3.6,0,3.4
2105/12/13,0,2,0,2.8
2105/12/14,-0.2,1.8,0,4.3
2105/12/15,1.3,7.1,0,1.9
2105/12/16,-0.1,7.8,0,3.5
2105/12/17,-0.8,6.1,0,0.9
2105/12/18,-2.5,-2,0,4.5
2105/12/19,-2.2,0.4,0,1.9
2105/12/20,0.2,8.8,0,3.7
2105/12/21,-0.3,8.9,2.3,2.1
2105/12/22,-0.8,10.2,0.2,0.9
2105/12/23,1,5,0,5.3
2105/12/24,4,12.2,0.1,1.6
2105/12/25,-1.4,11.9,15.6,2.8
2105/12/26,-0.7,8,0.1,2.3
2105/12/27,-5.8,4.5,0,4.9
2105/12/28,3.6,6.1,0,5.7
2105/12/29,-4.7,10.1,0,5.5
2105/12/30,5.4,5.7,2.3,4.2
2105/12/31,0,4.4,0,0.9
2106/1/1,5.2,7.2,0,2.7
2106/1/2,8.7,11.6,1.8,2.7
2106/1/3,3.7,8.1,0.4,6.4
2106/1/4,3.4,5.4,0.2,1.8
2106/1/5,1.9,12,4.6,4.9
2106/1/6,0.7,8.1,5.7,3.7
2106/1/7,3,3.5,0,6.5
2106/1/8,-8.2,10.6,0,5.8
2106/1/9,-0.2,5.4,0,4.4
2106/1/10,-2.3,11.1,6.3,1.7
2106/1/11,1.1,6,0.1,1.1
2106/1/12,0.2,5.4,0,4.2
2106/1/13,0,0.2,0,6.3
2106/1/14,3.4,9.1,0,4.1
2106/1/15,-2.8,9,0,2.6
2106/1/16,-0.5,11.9,0.1,5.2
2106/1/17,-1.5,0.4,0,6.4
2106/1/18,1.7,3.7,0,7.8
2106/1/19,-8.1,5.8,0.3,1.4
2106/1/20,5.4,8.9,0.9,4.7
2106/1/21,-0.8,6.6,3.7,4.9
2106/1/22,3.7,5.7,0,3.5
2106/1/23,2.1,2.8,0,6.2
2106/1/24,-1.2,10.6,0,4.7
2106/1/25,-4.3,8.1,0,8.1
2106/1/26,5.9,7.9,1.5,3.2
2106/1/27,7.5,11.6,13.3,4.9
2106/1/28,1.2,1.6,5.2,9.6
2106/1/29,2.3,8.9,0.8,5.8
2106/1/30,1,11.2,0.9,5.5
2106/1/31,6,12.2,0.7,1.6
2106/2/1,-2.6,10,0.3,2.4
2106/2/2,-0.4,12.1,0,4.4
2106/2/3,3.7,7.1,0,3
2106/2/4,7.8,9.7,1.9,4
2106/2/5,6.1,11.6,10.8,10.1
2106/2/6,1.3,2.9,0,11.6
2106/2/7,0,12.2,0.2,3.4
2106/2/8,0.8,11.7,0.1,1.8
2106/2/9,2.9,10.7,2.3,1.8
2106/2/10,7.5,8.9,0.1,11
2106/2/11,6.4,10.4,0,11.1
2106/2/12,3.4,6.2,0,6.8
2106/2/13,-0.4,9.6,0,2
2106/2/14,4.8,7,3.8,10.8
2106/2/15,1.5,4,0,10.4
2106/2/16,-0.9,14.2,0,10
2106/2/17,8.9,9.6,11.9,2.2
2106/2/18,4.6,11.9,0.2,6.8
2106/2/19,-2.7,6.1,0.4,4.5
2106/2/20,2.9,13.9,0,12.9
2106/2/21,2.7,7.1,4.2,15.1
2106/2/22,-1,12.3,0,12.3
2106/2/23,1.8,4.7,0,8.6
2106/2/24,6.4,11.5,0.9,2.3
2106/2/25,-1.9,11.5,0.1,10.4
2106/2/26,9.4,10.1,0.8,3.9
2106/2/27,3.7,10.7,3,3.1
2106/2/28,0.3,7.6,0,14.1
2106/3/1,4.5,15.9,0,15.1
2106/3/2,1.4,11,4.2,5.1
2106/3/3,7,9,0.3,10.2
2106/3/4,3.9,13.1,4.1,14.6
2106/3/5,0.1,9.3,0,4.8
2106/3/6,1.8,11.2,2.5,11.4
2106/3/7,3.2,16,2.6,8.9
2106/3/8,0.6,7.1,1.6,8.3
2106/3/9,1.7,4.1,0,12.4
2106/3/10,2.6,16.7,0,19
2106/3/11,-1.4,13.5,0.2,11.8
2106/3/12,6.3,8,10.7,5.8
2106/3/13,6.4,7.2,0,15.8
2106/3/14,4.3,8.9,3.8,2.9
2106/3/15,7.1,8.1,0.2,15.5
2106/3/16,2.1,18.7,0.1,3
2106/3/17,6.7,11.1,1.5,4.5
2106/3/18,5,7.6,0.7,4.8
2106/3/19,4.5,11.8,0.8,13.6
2106/3/20,-1.2,13,0.3,15.9
2106/3/21,-0.1,13.6,0,20.3
2106/3/22,8.6,10.6,1.3,13
2106/3/23,10.2,17.5,25.7,3.2
2106/3/24,7.5,12.6,6,5.4
2106/3/25,5.6,12.1,0,18.9
2106/3/26,6.1,20.1,0,7.4
2106/3/27,4.7,8.3,0.2,13.3
2106/3/28,8.5,17.9,0.2,15.8
2106/3/29,9.7,13.1,0,21.1
2106/3/30,3.2,14.7,0,10.7
2106/3/31,-0.1,13.3,2.3,11.5
2106/4/1,6,12.6,0.4,10.6
2106/4/2,2.8,9.4,4.9,6.4
2106/4/3,4.3,16.1,0,9.7
2106/4/4,2.6,14.1,0,18
2106/4/5,5.3,14.4,0,20.8
2106/4/6,2.9,10.8,0,19.8
2106/4/7,4.5,13.9,0,14.4
2106/4/8,7.3,14.7,0,22.9
2106/4/9,9.9,14.9,0,24
2106/4/10,2.2,14.7,0,19.4
2106/4/11,11.8,18.4,1.6,7.7
2106/4/12,7.7,17.1,2.7,15.3
2106/4/13,3,16,0,21
2106/4/14,6.1,14.4,0,15.6
2106/4/15,6.6,20.4,0,17.8
2106/4/16,2.3,8.9,1.3,16.6
2106/4/17,5.3,10.5,1.7,15.4
2106/4/18,6.7,16.8,2.1,8.5
2106/4/19,0.4,17.1,0,10.6
2106/4/20,1.9,25.6,0,24.1
2106/4/21,1.8,15,0.5,25.1
2106/4/22,11,12.2,2.1,13.9
2106/4/23,5.8,14.7,2.1,12.9
2106/4/24,8.1,12.9,10.7,18.4
2106/4/25,2.3,17.5,0,4.1
2106/4/26,4.2,21.7,0.2,18.9
2106/4/27,7.4,13.3,0.7,9.3
2106/4/28,4.7,15.1,6.6,15.6
2106/4/29,11.6,17.8,11.2,7.7
2106/4/30,9.8,16.3,0,8.4
2106/5/1,10.7,26.1,0,20.3
2106/5/2,7.3,16.6,0,18.3
2106/5/3,10.7,14.7,24,8.4
2106/5/4,9.2,19,0,28.3
2106/5/5,12.4,13.3,9.2,9.2
2106/5/6,12.1,16.3,0.5,4.3
2106/5/7,11.8,18,0,19.7
2106/5/8,10.4,15.3,6.4,11.6
2106/5/9,8.7,25.9,0,21.6
2106/5/10,9.4,15,2.6,21.3
2106/5/11,9.5,18.7,1.5,12.5
2106/5/12,4.5,23,1.6,16.8
2106/5/13,10,18,0.8,17.8
2106/5/14,8.9,17.2,8.6,11.1
2106/5/15,3.4,16.9,8.1,9.5
2106/5/16,14.1,20.1,15.9,6.1
2106/5/17,6.5,24.1,14.1,22.3
2106/5/18,14.8,15.6,0.8,12.3
2106/5/19,11.1,18.4,0,15.2
2106/5/20,8.9,23.3,0,21.9
2106/5/21,10.9,16.7,0.6,11.7
2106/5/22,13.8,17.9,0,13.7
2106/5/23,12.7,13.4,9,17.8
2106/5/24,13.5,15.5,0.4,18.2
2106/5/25,8.8,12.5,0,27.8
2106/5/26,10.5,24.4,0,27.8
2106/5/27,10.7,25.2,0,17.8
2106/5/28,9,17.7,0,19
2106/5/29,12.3,23.4,0,14.7
2106/5/30,11.7,20.2,0,22.9
2106/5/31,5.6,20.4,0.4,6.5
2106/6/1,11.7,18.1,9.1,6.6
2106/6/2,8.4,21.7,3.8,24.5
2106/6/3,12.2,21,0,22.3
2106/6/4,7.9,20.1,0.3,16.4
2106/6/5,12.2,19.3,0.6,10.1
2106/6/6,11.9,21.3,0,28.6
2106/6/7,9.7,22.5,0,24.5
2106/6/8,11.6,23,0,23.8
2106/6/9,13.8,24.7,0,27.5
2106/6/10,15.2,17.2,0.6,13.3
2106/6/11,15.6,23.5,22,7.1
2106/6/12,11.1,18.5,2.5,19.9
2106/6/13,12.1,19.8,5.7,11.7
2106/6/14,11.6,22.4,3.2,10.5
2106/6/15,11.2,20.4,0,19.4
2106/6/16,13.3,21.7,16.9,6.4
2106/6/17,10.5,20.5,2.4,11.2
2106/6/18,14.1,19.1,0.3,8.1
2106/6/19,12.5,22.3,0.9,4.3
2106/6/20,7.8,17.1,1.8,13.1
2106/6/21,12.9,20.5,1.3,10.9
2106/6/22,12.9,20.7,0.3,9.3
2106/6/23,13.5,21,10.6,11.8
2106/6/24,13.9,17.5,12.4,15.5
2106/6/25,13.2,26.2,3.2,6.1
2106/6/26,8.7,20.3,1.9,16.1
2106/6/27,7.4,26.3,0,21
2106/6/28,17.4,21.1,0,16.7
2106/6/29,14.3,24.7,0,22.6
2106/6/30,14.6,23.9,0,14.6
2106/7/1,8.4,19.4,0,14.6
2106/7/2,12.2,30.2,0,20.9
2106/7/3,15.3,19,0,19
2106/7/4,14.9,25.5,0,23.8
2106/7/5,14.8,23.4,0,17.4
2106/7/6,14.1,20.6,1.1,17
2106/7/7,18.1,26.2,2.5,8.9
2106/7/8,14.8,20,0.7,17
2106/7/9,11.1,19,1.5,15.7
2106/7/10,10.2,29.8,0,18.2
2106/7/11,15.6,23.4,0,19.9
2106/7/12,12.3,19.2,0,18.1
2106/7/13,12.3,23.4,0,23.6
2106/7/14,9,20.4,0.2,13.3
2106/7/15,14.2,17.1,1.8,10.2
2106/7/16,14.4,19.9,0,21.7
2106/7/17,12.7,27.4,0.7,3.8
2106/7/18,11.4,16.5,1.1,16.7
2106/7/19,11.2,17.4,3.4,20.8
2106/7/20,10.8,21.4,0,20
2106/7/21,9,21.4,0,18.6
2106/7/22,13.4,23.4,0,6.6
2106/7/23,10,20.8,0,14.7
2106/7/24,11.5,21.1,6.4,3.6
2106/7/25,16.4,21.4,3.5,15.1
2106/7/26,11.9,28.6,0,21.3
2106/7/27,14.3,28.1,0,14.8
2106/7/28,14.7,23.1,0,20.7
2106/7/29,15.6,22.3,0,6.4
2106/7/30,14.9,23.1,22.7,13.9
2106/7/31,12.3,20.6,0.9,10.3
2106/8/1,19,20.2,8.2,17.3
2106/8/2,12.7,24.4,0.2,13.3
2106/8/3,15.6,20.7,0.1,12.4
2106/8/4,10.8,21.6,1.6,5.8
2106/8/5,9.8,21,0.6,10.5
2106/8/6,8.8,22.7,0,21.5
2106/8/7,14.1,22.5,0.2,5.3
2106/8/8,11.4,23.8,0.1,3.1
2106/8/9,10.4,16.9,0.8,14
2106/8/10,8.6,19.2,6.6,3.2
2106/8/11,9.7,19.1,17.9,7.5
2106/8/12,15,30.8,0,16.7
2106/8/13,11.2,20.8,0.6,10
2106/8/14,9.9,17.7,0,15.2
2106/8/15,16.3,18.7,7.6,8.4
2106/8/16,9.7,20.5,0.3,9.5
2106/8/17,14,21.6,0.2,9.8
2106/8/18,11.1,22.7,0,15.1
2106/8/19,9.8,23.6,0,11.4
2106/8/20,15.8,18.6,1.5,9.5
2106/8/21,13.2,17,0,15.8
2106/8/22,7,19,3.7,8.1
2106/8/23,7.5,19.9,16.9,4.1
2106/8/24,12.3,22.9,6.7,7.3
2106/8/25,13.2,17.5,0,13.1
2106/8/26,14.6,22.8,0,9.1
2106/8/27,7.1,21.1,3.5,6.9
2106/8/28,7.5,20.1,0.1,7.5
2106/8/29,5.7,23.4,0,13.8
2106/8/30,9.9,19.9,0,11.1
2106/8/31,12,21.4,0,15.3
2106/9/1,7.1,21.3,0,11.5
2106/9/2,13.1,20.4,2.9,2.9
2106/9/3,6.5,19.2,2.3,2.6
2106/9/4,8.9,18.1,0,12.2
2106/9/5,10,16.8,0,3.1
2106/9/6,6.7,15.4,10.8,10.5
2106/9/7,14.3,20.1,0.5,12.6
2106/9/8,7.5,18.3,0,11.1
2106/9/9,9.2,15.6,0.7,4.1
2106/9/10,7.6,16.6,10.5,2.3
2106/9/11,11.6,16.7,17.7,8.1
2106/9/12,8,21.3,0,2.5
2106/9/13,7.9,17.4,0,10.8
2106/9/14,5.6,16.4,0,11
2106/9/15,10.8,12.8,7.9,6.6
2106/9/16,13.3,15.3,20.3,8.1
2106/9/17,6.2,12.5,0.5,8.7
2106/9/18,7.5,15.6,0.1,6.4
2106/9/19,9.7,19.1,1,4.8
2106/9/20,11.8,12.1,0,7.5
2106/9/21,7.3,13.9,17.6,8
2106/9/22,8.3,10.8,5.3,6.5
2106/9/23,7.8,20.8,0.3,1.8
2106/9/24,8.5,10.5,0,2.9
2106/9/25,8.7,11.9,0,4.3
2106/9/26,10,13.3,0,7.5
2106/9/27,3.6,14.1,0,1.6
2106/9/28,2.9,18.1,0,3.1
2106/9/29,6.6,9,0,7.4
2106/9/30,4.3,11.8,0,7.2
2106/10/1,5.9,10.3,0,9.4
2106/10/2,6.7,14.8,0.3,6.1
2106/10/3,4.6,13.4,3,6.7
2106/10/4,4.4,8.6,0.5,2.6
2106/10/5,3.8,13.4,5.9,3
2106/10/6,1,14.3,1.7,4.6
2106/10/7,10.1,16.6,0,8.4
2106/10/8,0.4,12,0,2.4
2106/10/9,0.1,13.2,0,6.7
2106/10/10,3.6,7.9,0,4.4
2106/10/11,4.2,6.2,0,2.6
2106/10/12,5.8,12,0,3.5
2106/10/13,0,10,0,6.3
2106/10/14,3.7,16.4,0,5.6
2106/10/15,1.8,7.3,0,6.4
2106/10/16,8.7,10.7,2.6,3.6
2106/10/17,7.6,9.6,11.8,5.5
2106/10/18,5.2,10.8,4.5,4.3
2106/10/19,0.6,10,0,2
2106/10/20,1.6,9,7.8,1
2106/10/21,-1.7,5.6,7.8,1
2106/10/22,9.4,11.4,0,3.3
2106/10/23,4.4,6.4,0,5.7
2106/10/24,-1.3,14.5,0,5.4
2106/10/25,-0.4,10.9,0.1,3.4
2106/10/26,6.2,9.7,2.3,1.2
2106/10/27,2.8,11.6,0.4,1.5
2106/10/28,5.1,11.3,0.2,0.9
2106/10/29,8.9,9.8,5.2,0.8
2106/10/30,3.4,7.9,0.9,2.3
2106/10/31,9.4,11.9,0.1,1
2106/11/1,1.6,11,0,2
2106/11/2,0.9,5.4,0,5.1
2106/11/3,-1.7,6.1,0.3,0.8
2106/11/4,4.6,6.6,0.1,4.7
2106/11/5,8,9.7,0.5,0.8
2106/11/6,1.8,3.8,0,4.1
2106/11/7,-4.6,10.6,0,4.5
2106/11/8,1.2,6.5,0,3.7
2106/11/9,1,14.6,0.1,2.6
2106/11/10,3.7,4.6,0.9,2.9
2106/11/11,7.5,9.5,0.3,1.7
2106/11/12,-3.1,6.9,0.1,0.9
2106/11/13,2.9,6.2,12,3.1
2106/11/14,2.8,11.9,0.1,3.6
2106/11/15,1.7,13.3,12.1,3.1
2106/11/16,3.9,9.3,3.1,3.1
2106/11/17,5.2,12.5,2.1,2.3
2106/11/18,3.8,6.1,0.9,1
2106/11/19,-0.1,11.7,3.8,1.5
2106/11/20,0.2,5.8,0,1.8
2106/11/21,2.3,7,0,3.6
2106/11/22,0.3,2.3,0.3,0.7
2106/11/23,2.8,11.2,0.2,2.5
2106/11/24,1,3.7,0,2.9
2106/11/25,-0.2,4.7,1,2.6
2106/11/26,0.6,2.6,4.5,1.1
2106/11/27,1.8,7.4,0,4
2106/11/28,4.5,11.4,1.1,2.1
2106/11/29,4.2,8.7,0.1,1
2106/11/30,-8,3,0.3,2.6
2106/12/1,-3.3,6.6,0,3.3
2106/12/2,4.8,4.8,0,0.9
2106/12/3,1.7,9.8,0,1.9
2106/12/4,-5.1,9.3,0.2,4.4
2106/12/5,4.7,9.6,7.4,1.5
2106/12/6,-2.1,8.5,0.8,2.4
2106/12/7,0.5,9.2,6.8,3.8
2106/12/8,-7,7.7,0,2.5
2106/12/9,0,12.2,0,3.5
2106/12/10,5.4,9.8,0,3.3
2106/12/11,5.1,6.7,4.3,4
2106/12/12,-1.6,6.9,0.2,0.7
2106/12/13,1.9,7.6,1,0.7
2106/12/14,-0.4,9.1,2.8,1.2
2106/12/15,3.8,6.7,0.1,2.2
2106/12/16,8,8.9,2.3,1.1
2106/12/17,5.6,9.5,4.4,1.2
2106/12/18,4.8,10.4,3.5,2.2
2106/12/19,2.3,4.3,20.1,3.9
2106/12/20,0.3,8.9,0.4,2.4
2106/12/21,3.5,5.5,11.5,2.4
2106/12/22,2,8.7,0.1,2
2106/12/23,1.4,6.9,2.2,5
2106/12/24,-3.2,7.5,0.1,1.4
2106/12/25,-1,1,0,0.9
2106/12/26,1.2,12.6,0.1,3.5
2106/12/27,2.1,7.6,0.1,2.9
2106/12/28,4.4,9.8,5.8,2.4
2106/12/29,-3.5,5.4,0,4
2106/12/30,6.8,7.6,1.4,1.7
2106/12/31,6.8,8.8,0.7,4.1
2107/1/1,0.3,7.6,0.3,3.8
2107/1/2,0.7,10.7,13.7,1.5
2107/1/3,-0.2,10.6,2.4,3
2107/1/4,9,11.9,0.1,2.3
2107/1/5,0.1,11.1,3.9,3.7
2107/1/6,1.1,8.7,11.5,1
2107/1/7,-3.5,10.2,0,6.6
2107/1/8,8.6,8.6,0.3,2.6
2107/1/9,0.2,7.2,2.2,1.4
2107/1/10,-0.2,1.8,4.3,2.7
2107/1/11,4.6,6.6,0,5.4
2107/1/12,-2.5,9.6,0,5.4
2107/1/13,4.3,8.6,0,5.2
2107/1/14,0.5,11.7,0,7.5
2107/1/15,1.2,10.4,5.9,5.6
2107/1/16,7.6,10.6,5.7,5.1
2107/1/17,5.7,9.2,0.5,2.8
2107/1/18,-1,6.5,0,7.2
2107/1/19,4,11.6,0.4,2.3
2107/1/20,4.6,12.1,15.4,2.5
2107/1/21,0,7,6,3.9
2107/1/22,2.4,4.7,0,3.6
2107/1/23,6.3,8.3,4.1,7.2
2107/1/24,5.3,11.5,0.7,1.5
2107/1/25,2.3,4.8,0,1.8
2107/1/26,0.2,7.7,0.4,4.7
2107/1/27,-4.4,9.3,6.5,1.7
2107/1/28,0.3,0.7,0.4,1.5
2107/1/29,4.5,6.5,0,8.2
2107/1/30,2.8,8.8,0,10.5
2107/1/31,1.8,11.9,0.2,4.5
2107/2/1,-1.5,12.9,0.2,1.6
2107/2/2,-4.2,14.3,0,9.1
2107/2/3,4.2,6.2,1.5,8.8
2107/2/4,0.8,3.2,5.1,11.3
2107/2/5,6.4,8.4,0.7,5.5
2107/2/6,-0.8,16.7,0,11.8
2107/2/7,-2.8,8,0,11.3
2107/2/8,-0.8,18.1,0,6.5
2107/2/9,6,8,2,3.6
2107/2/10,2.9,11.8,6.4,6.2
2107/2/11,-2.7,17.4,0,2
2107/2/12,0.8,11.2,6.4,10.4
2107/2/13,-1.3,3.6,0.2,7.8
2107/2/14,4.4,6,0.7,4.5
2107/2/15,7.6,9.6,0,13.7
2107/2/16,2.3,9.4,3.5,10.8
2107/2/17,8.3,10.3,3.3,8.8
2107/2/18,-0.8,7.3,1.3,5.4
2107/2/19,0.9,12.1,0.3,11.5
2107/2/20,-0.9,11.1,1.1,2.6
2107/2/21,5,9,0,8.7
2107/2/22,6.7,8.7,0,10.6
2107/2/23,8.5,9.2,5.2,5.5
2107/2/24,0.8,7.1,8.2,3.8
2107/2/25,-1.8,10.9,0,12.4
2107/2/26,9.2,12.8,0,12.8
2107/2/27,-1.8,5,0.2,15.4
2107/2/28,-0.4,5.2,0.1,5
2107/3/1,9.7,11,1.4,9.8
2107/3/2,-1,13.1,0,13.6
2107/3/3,9,13.7,0,7.1
2107/3/4,3,11.5,0.2,13.1
2107/3/5,2.4,7.9,3.2,13.6
2107/3/6,0.5,7.3,0.2,9
2107/3/7,5.7,7.7,7,13.3
2107/3/8,7.4,13.2,0.6,5.1
2107/3/9,4.2,6.2,5.1,8.4
2107/3/10,-0.5,12.4,0.7,5.5
2107/3/11,3,13.2,0,8.4
2107/3/12,9,10.7,0.1,5.7
2107/3/13,9.9,10.5,0.7,12.4
2107/3/14,6.2,12.3,5.8,3.6
2107/3/15,3,18.8,0,11.2
2107/3/16,3.1,7.8,0,11.5
2107/3/17,0.8,10.8,0,12.4
2107/3/18,5.9,19.3,0,14.1
2107/3/19,1.1,13.1,2.5,11.8
2107/3/20,0.6,13.9,0,15.5
2107/3/21,2.4,19.4,0,11
2107/3/22,9.2,14.9,0.1,8.7
2107/3/23,5.3,10.4,1.4,16.2
2107/3/24,3.3,12,0.1,12.5
2107/3/25,2.9,10.7,0.7,4.2
2107/3/26,7.1,19.3,0.1,10.8
2107/3/27,0.3,18.9,0,11
2107/3/28,1.8,17.4,12.5,15.1
2107/3/29,3.8,12.1,3.8,3.5
2107/3/30,-0.8,9.1,0.4,13.1
2107/3/31,1.1,9.7,0,15.9
2107/4/1,5.6,9.6,1,4.9
2107/4/2,-0.2,9.7,0.3,10.7
2107/4/3,11.2,14.3,2,12.3
2107/4/4,2.3,13.9,0,24.2
2107/4/5,3,22.5,0.8,3.9
2107/4/6,0.2,13.3,0.6,12.6
2107/4/7,8.1,24.7,0,12.8
2107/4/8,6.9,20.6,0,18.4
2107/4/9,5.7,17.7,0,14.6
2107/4/10,7.1,16.6,0,17.9
2107/4/11,4.9,20.9,1.5,3.8
2107/4/12,2.2,16,5.5,8.6
2107/4/13,3.5,20.5,0,22.3
2107/4/14,10.6,13.6,7.8,11.1
2107/4/15,4.1,12.5,1.1,25.1
2107/4/16,10.6,10.6,2.1,8.7
2107/4/17,5.3,18.5,0,14.8
2107/4/18,6.3,15.7,0,15.5
2107/4/19,7.2,15.1,0,22.6
2107/4/20,7.6,17.5,0,21.7
2107/4/21,4.4,15.1,1.8,12.3
2107/4/22,4.5,15.7,5.8,13.5
2107/4/23,9.3,11.6,1.6,7.4
2107/4/24,10.5,13.8,0,25.5
2107/4/25,7.5,16.7,0,26.1
2107/4/26,8.7,20,0,17.8
2107/4/27,11.9,14,0,18
2107/4/28,0,12.5,0,17.8
2107/4/29,11.5,17.4,0,21.5
2107/4/30,4.6,16.7,0,28.4
2107/5/1,2.1,20.2,0,21.9
2107/5/2,9,19.1,0,27.8
2107/5/3,11.8,17.4,0,14.5
2107/5/4,9.8,17,0.5,12.7
2107/5/5,3.5,27.2,0,25.7
2107/5/6,8.8,13.6,0,23.9
2107/5/7,8.8,18.1,0,22.7
2107/5/8,11.5,13.2,0,5.5
2107/5/9,12.4,23.3,0,23.9
2107/5/10,10.4,18.3,0.2,11
2107/5/11,9.5,21.9,9.2,25
2107/5/12,10.5,18.1,0,17.4
2107/5/13,3.4,18.6,3.6,19.4
2107/5/14,13.3,17.4,3.5,20.5
2107/5/15,8.7,24.7,0.5,14.5
2107/5/16,9.5,13.6,0.8,5.6
2107/5/17,9.4,16.5,0.9,6.1
2107/5/18,8.7,14.5,0,19.3
2107/5/19,13,19.8,2.8,13.6
2107/5/20,10.9,19.5,2.2,22.5
2107/5/21,14.1,20,4.1,19.6
2107/5/22,11.1,16,0.5,17.2
2107/5/23,5.5,16.4,0.4,4.9
2107/5/24,8.8,21.6,0,26.7
2107/5/25,11.2,23.6,0,24.8
2107/5/26,9.7,13,0,22.4
2107/5/27,7.2,21,0,13.8
2107/5/28,9.9,15.2,0,27.6
2107/5/29,15.6,30.1,0,22.9
2107/5/30,9,19.4,0,11.9
2107/5/31,13.9,15.5,6.5,8.9
2107/6/1,11.7,23,0,22.4
2107/6/2,5.9,22.1,0,27.9
2107/6/3,12.3,22.1,3.8,4.5
2107/6/4,12.5,20.3,7,13.9
2107/6/5,11,20.7,1.2,18
2107/6/6,17.2,18,1.5,4.5
2107/6/7,14.6,21,0.5,14.6
2107/6/8,8.2,19.6,0,13.4
2107/6/9,15.8,21.9,0,11.5
2107/6/10,9,18.4,0,22
2107/6/11,11.6,24.6,0,25.8
2107/6/12,12.1,21.6,0,19.4
2107/6/13,10.7,23.8,0,24.1
2107/6/14,12.3,27.2,0,14.3
2107/6/15,9.1,19.2,1.3,15.1
2107/6/16,8.7,22.4,0,21.8
2107/6/17,11.8,23.2,0.1,10.3
2107/6/18,10.5,17.7,0.5,9.7
2107/6/19,13.6,23.9,6.1,10.3
2107/6/20,7.6,23.9,0,18.7
2107/6/21,6.3,18,1.5,16.3
2107/6/22,13.8,22.1,1.4,17.5
2107/6/23,17.2,20.5,0.4,6.7
2107/6/24,9.2,21.6,0,13.3
2107/6/25,14.6,22,0,12.1
2107/6/26,13.5,20.1,2.7,18.7
2107/6/27,13.7,24.8,0,22.3
2107/6/28,9.5,19.2,4.1,14.3
2107/6/29,14.4,17.8,8.2,15.3
2107/6/30,11.5,25.4,0,19.6
2107/7/1,16.3,23,0,10.6
2107/7/2,14.3,19.3,3,15.4
2107/7/3,13.2,19.5,8.5,15
2107/7/4,14.3,21.8,0,6.1
2107/7/5,12.6,21.5,0,21
2107/7/6,16.6,23,3.9,12
2107/7/7,12.6,27.8,5.4,16.3
2107/7/8,12.4,22.5,4.4,21.7
2107/7/9,7.5,25.4,0,13.7
2107/7/10,8,21.8,0,25.6
2107/7/11,8.4,31.8,0,23.9
2107/7/12,13.6,21.5,0,11.6
2107/7/13,18.6,21.3,0,9.8
2107/7/14,9.7,26,0,15.6
2107/7/15,16.5,21.3,0,12.2
2107/7/16,10.2,30.7,0,11
2107/7/17,13.1,20.5,3.5,21.1
2107/7/18,14.9,25.3,3.1,16.7
2107/7/19,14.9,29.6,0,20.6
2107/7/20,12.9,17.9,0.3,18.2
2107/7/21,7,20.5,6.8,12.6
2107/7/22,13.2,17.1,0.5,12.5
2107/7/23,17.4,25.6,0,12.6
2107/7/24,13.1,22.8,0,22.3
2107/7/25,11.5,19,0,16
2107/7/26,9.7,25.8,0,20
2107/7/27,11.8,19.8,4.4,14.4
2107/7/28,13.3,25.1,0,20.7
2107/7/29,8.3,23.5,0,11.5
2107/7/30,15.3,21.4,0,19.4
2107/7/31,14.9,26.3,0,19
2107/8/1,15.7,25,0,14.6
2107/8/2,13.1,18.5,0,14.2
2107/8/3,12.6,24.8,0,12.6
2107/8/4,13.8,19.6,0.9,12
2107/8/5,11.7,21.3,0,18.8
2107/8/6,6.2,18.3,0.4,7.6
2107/8/7,12.8,33.5,0,17.2
2107/8/8,17,22.9,0,15.4
2107/8/9,7.5,22.4,0,14.4
2107/8/10,13.7,19.5,1.3,13.2
2107/8/11,11.2,20.6,0.9,5.1
2107/8/12,14.1,20,1.2,9.4
2107/8/13,10.2,20.9,0,12.2
2107/8/14,12.5,22.8,0,16.9
2107/8/15,12.1,24.5,0,14.4
2107/8/16,9.3,20.5,0,3.4
2107/8/17,9.3,18.9,0,16.5
2107/8/18,12.7,21.1,0,13.8
2107/8/19,10.1,21.2,5.3,12.9
2107/8/20,10.4,20.4,7.9,2.7
2107/8/21,14.5,21.4,1.3,12.9
2107/8/22,12.2,13,17.8,9.2
2107/8/23,12,13.9,2.5,13
2107/8/24,11.1,17.5,0.8,7.4
2107/8/25,16,18.4,0.4,15.9
2107/8/26,11.7,18.8,2.5,4.4
2107/8/27,13.7,20,2,13.1
2107/8/28,10,16.8,1.1,10.5
2107/8/29,10,13.7,0,12.5
2107/8/30,13.7,16.4,0,16
2107/8/31,12.4,19.1,2.9,11
2107/9/1,14.3,16.6,0.8,5.6
2107/9/2,5.2,19.3,4,9.8
2107/9/3,12.6,15,2.3,9.6
2107/9/4,9.8,16.5,14.7,5
2107/9/5,6.7,17.6,0,5.4
2107/9/6,7.4,16.9,1.2,3.7
